img_path,label,label_2,origin,height,width,mean_brightness,mean_luminance
../../data/main_dataset_2/SNE/SNE_880246.jpg,SNE,SNE,barcelone,363,360,189.1495587184981,0.7257445901288584
../../data/main_dataset_2/SNE/SNE_703464.jpg,SNE,SNE,barcelone,363,360,186.7329940822365,0.7160184163740795
../../data/main_dataset_2/SNE/SNE_759474.jpg,SNE,SNE,barcelone,363,360,194.08781501887563,0.7487909331190696
../../data/main_dataset_2/SNE/SNE_103795.jpg,SNE,SNE,barcelone,363,360,197.14447760432608,0.7669625412202837
../../data/main_dataset_2/SNE/SNE_492233.jpg,SNE,SNE,barcelone,363,360,201.32125293337415,0.7847885194668012
../../data/main_dataset_2/SNE/SNE_618495.jpg,SNE,SNE,barcelone,363,360,197.12242883379247,0.7633716032427664
../../data/main_dataset_2/SNE/SNE_243234.jpg,SNE,SNE,barcelone,363,360,200.85155341291704,0.782875979476884
../../data/main_dataset_2/SNE/SNE_752569.jpg,SNE,SNE,barcelone,363,360,193.5956509539843,0.7444421837477567
../../data/main_dataset_2/SNE/SNE_626183.jpg,SNE,SNE,barcelone,363,360,195.98433323130294,0.7560141967536328
../../data/main_dataset_2/SNE/SNE_801373.jpg,SNE,SNE,barcelone,363,360,193.0171895724926,0.7442449253737613
../../data/main_dataset_2/SNE/SNE_228880.jpg,SNE,SNE,barcelone,363,360,199.8526451382512,0.7774526640318814
../../data/main_dataset_2/SNE/SNE_304405.jpg,SNE,SNE,barcelone,363,360,198.6175823895521,0.7699149611654272
../../data/main_dataset_2/SNE/SNE_860190.jpg,SNE,SNE,barcelone,363,360,198.67733139475564,0.7700417388141666
../../data/main_dataset_2/SNE/SNE_238919.jpg,SNE,SNE,barcelone,363,360,197.23203499642892,0.7676746043380929
../../data/main_dataset_2/SNE/SNE_357478.jpg,SNE,SNE,barcelone,363,360,198.47792827262523,0.7715626360185336
../../data/main_dataset_2/SNE/SNE_583310.jpg,SNE,SNE,barcelone,363,360,193.14769666360576,0.7457096242970406
../../data/main_dataset_2/SNE/SNE_183790.jpg,SNE,SNE,barcelone,363,360,191.45242832364045,0.7386627726672548
../../data/main_dataset_2/SNE/SNE_857357.jpg,SNE,SNE,barcelone,363,360,204.2641873278237,0.795780585003331
../../data/main_dataset_2/SNE/SNE_420372.jpg,SNE,SNE,barcelone,363,360,195.96454698500153,0.7604522102156442
../../data/main_dataset_2/SNE/SNE_337880.jpg,SNE,SNE,barcelone,363,360,200.19458983777164,0.7762548942995012
../../data/main_dataset_2/SNE/SNE_483027.jpg,SNE,SNE,barcelone,363,360,200.28448117539025,0.7797941209600461
../../data/main_dataset_2/SNE/SNE_36496.jpg,SNE,SNE,barcelone,363,360,199.15233139475563,0.7753256643379727
../../data/main_dataset_2/SNE/SNE_941808.jpg,SNE,SNE,barcelone,363,360,196.52238802163043,0.7622102073467893
../../data/main_dataset_2/SNE/SNE_389659.jpg,SNE,SNE,barcelone,363,360,203.98072135496378,0.7980069767220632
../../data/main_dataset_2/SNE/SNE_963561.jpg,SNE,SNE,barcelone,363,360,194.06490154065912,0.7487906592184471
../../data/main_dataset_2/SNE/SNE_189373.jpg,SNE,SNE,barcelone,363,360,187.80191817161514,0.7189041207889953
../../data/main_dataset_2/SNE/SNE_960147.jpg,SNE,SNE,barcelone,363,360,190.3544740332619,0.7302497532004537
../../data/main_dataset_2/SNE/SNE_656626.jpg,SNE,SNE,barcelone,363,360,198.06501122334456,0.7673236132357444
../../data/main_dataset_2/SNE/SNE_688907.jpg,SNE,SNE,barcelone,363,360,197.69007754310783,0.7674977784109667
../../data/main_dataset_2/SNE/SNE_861933.jpg,SNE,SNE,barcelone,363,360,206.94771706968677,0.8120605333609415
../../data/main_dataset_2/SNE/SNE_916404.jpg,SNE,SNE,barcelone,363,360,196.5894373023161,0.7605920010863237
../../data/main_dataset_2/SNE/SNE_202672.jpg,SNE,SNE,barcelone,363,360,189.2099479644934,0.7251318025441582
../../data/main_dataset_2/SNE/SNE_632812.jpg,SNE,SNE,barcelone,363,360,197.99929088868484,0.7664403118169215
../../data/main_dataset_2/SNE/SNE_36531.jpg,SNE,SNE,barcelone,363,360,190.72927507397205,0.7361392144288997
../../data/main_dataset_2/SNE/SNE_198347.jpg,SNE,SNE,barcelone,363,360,208.61726864605652,0.8188436742169166
../../data/main_dataset_2/SNE/SNE_975451.jpg,SNE,SNE,barcelone,363,360,198.84050096928885,0.7711050811111713
../../data/main_dataset_2/SNE/SNE_968719.jpg,SNE,SNE,barcelone,363,360,193.84715845321907,0.7485972222612338
../../data/main_dataset_2/SNE/SNE_805400.jpg,SNE,SNE,barcelone,363,360,200.5755203550658,0.7782149948894771
../../data/main_dataset_2/SNE/SNE_23955.jpg,SNE,SNE,barcelone,363,360,200.552298234874,0.7788215606360696
../../data/main_dataset_2/SNE/SNE_230756.jpg,SNE,SNE,barcelone,363,360,196.29815580042853,0.7588189999669901
../../data/main_dataset_2/SNE/SNE_185829.jpg,SNE,SNE,barcelone,363,360,172.5691230486685,0.6495760853064213
../../data/main_dataset_2/SNE/SNE_350920.jpg,SNE,SNE,barcelone,363,360,202.58101469237832,0.7893857059123621
../../data/main_dataset_2/SNE/SNE_202212.jpg,SNE,SNE,barcelone,363,360,199.5213728191001,0.7760105413823318
../../data/main_dataset_2/SNE/SNE_209710.jpg,SNE,SNE,barcelone,363,360,198.40360677481888,0.7692536781300828
../../data/main_dataset_2/SNE/SNE_888286.jpg,SNE,SNE,barcelone,363,360,197.66179471482502,0.7649930099629688
../../data/main_dataset_2/SNE/SNE_477469.jpg,SNE,SNE,barcelone,363,360,197.0207580859096,0.7644142224082777
../../data/main_dataset_2/SNE/SNE_10568.jpg,SNE,SNE,barcelone,363,360,194.06537598204264,0.7495533718798202
../../data/main_dataset_2/SNE/SNE_501283.jpg,SNE,SNE,barcelone,363,360,199.83923324150598,0.7787319143154658
../../data/main_dataset_2/SNE/SNE_4845.jpg,SNE,SNE,barcelone,363,360,200.82867054382206,0.7805627139007424
../../data/main_dataset_2/SNE/SNE_461282.jpg,SNE,SNE,barcelone,363,360,199.2458448117539,0.7757803439384937
../../data/main_dataset_2/SNE/SNE_472777.jpg,SNE,SNE,barcelone,363,360,187.81340169370472,0.7216142919149907
../../data/main_dataset_2/SNE/SNE_310817.jpg,SNE,SNE,barcelone,363,360,193.8856111621263,0.7474377657231854
../../data/main_dataset_2/SNE/SNE_655718.jpg,SNE,SNE,barcelone,363,360,200.88520559126619,0.7835578418768794
../../data/main_dataset_2/SNE/SNE_118348.jpg,SNE,SNE,barcelone,363,360,198.3495281093766,0.771798024694359
../../data/main_dataset_2/SNE/SNE_209297.jpg,SNE,SNE,barcelone,363,360,191.29178910315275,0.7371067966323964
../../data/main_dataset_2/SNE/SNE_663742.jpg,SNE,SNE,barcelone,363,360,198.05232119171512,0.7675406998175455
../../data/main_dataset_2/SNE/SNE_528864.jpg,SNE,SNE,barcelone,363,360,194.3476048362412,0.750216991315412
../../data/main_dataset_2/SNE/SNE_893571.jpg,SNE,SNE,barcelone,363,360,196.04249311294765,0.7596636998055419
../../data/main_dataset_2/SNE/SNE_790301.jpg,SNE,SNE,barcelone,363,360,201.28901132537496,0.7870319984005233
../../data/main_dataset_2/SNE/SNE_873982.jpg,SNE,SNE,barcelone,363,360,198.96037394143454,0.7722663845105843
../../data/main_dataset_2/SNE/SNE_543424.jpg,SNE,SNE,barcelone,363,360,199.64956382001836,0.7739128005545653
../../data/main_dataset_2/SNE/SNE_221335.jpg,SNE,SNE,barcelone,363,360,197.66497296194265,0.767970741701027
../../data/main_dataset_2/SNE/SNE_509454.jpg,SNE,SNE,barcelone,363,360,193.14570451994695,0.7436708807084511
../../data/main_dataset_2/SNE/SNE_286384.jpg,SNE,SNE,barcelone,363,360,177.00126262626262,0.6708266518002366
../../data/main_dataset_2/SNE/SNE_790082.jpg,SNE,SNE,barcelone,363,360,201.2487960412203,0.7813540173751778
../../data/main_dataset_2/SNE/SNE_903623.jpg,SNE,SNE,barcelone,363,360,192.2521043771044,0.7404429293859569
../../data/main_dataset_2/SNE/SNE_561932.jpg,SNE,SNE,barcelone,363,360,197.98798336904397,0.7701079210884844
../../data/main_dataset_2/SNE/SNE_550919.jpg,SNE,SNE,barcelone,363,360,197.4026757473727,0.7644009967410288
../../data/main_dataset_2/SNE/SNE_478479.jpg,SNE,SNE,barcelone,363,360,192.80055351494747,0.7438205872540016
../../data/main_dataset_2/SNE/SNE_91516.jpg,SNE,SNE,barcelone,363,360,206.31222069176616,0.8079442551150244
../../data/main_dataset_2/SNE/SNE_526818.jpg,SNE,SNE,barcelone,363,360,194.71698041016222,0.7529550412592951
../../data/main_dataset_2/SNE/SNE_952749.jpg,SNE,SNE,barcelone,363,360,201.10987144168962,0.7812516120413884
../../data/main_dataset_2/SNE/SNE_280927.jpg,SNE,SNE,barcelone,363,360,200.81975818794,0.7830913442775947
../../data/main_dataset_2/SNE/SNE_692996.jpg,SNE,SNE,barcelone,363,360,201.63451943679217,0.784106370037271
../../data/main_dataset_2/SNE/SNE_269038.jpg,SNE,SNE,barcelone,363,360,200.5356086113662,0.7824042111429205
../../data/main_dataset_2/SNE/SNE_737275.jpg,SNE,SNE,barcelone,363,360,198.41233037445159,0.7665358626430675
../../data/main_dataset_2/SNE/SNE_519778.jpg,SNE,SNE,barcelone,363,360,195.9476048362412,0.7593118761891045
../../data/main_dataset_2/SNE/SNE_7466.jpg,SNE,SNE,barcelone,363,360,199.65248444036322,0.7783535967638356
../../data/main_dataset_2/SNE/SNE_467597.jpg,SNE,SNE,barcelone,363,360,202.51734771962046,0.7907670476692055
../../data/main_dataset_2/SNE/SNE_164455.jpg,SNE,SNE,barcelone,363,360,203.35330068360372,0.7943014691808159
../../data/main_dataset_2/SNE/SNE_571162.jpg,SNE,SNE,barcelone,363,360,197.62374757677787,0.7691825090146863
../../data/main_dataset_2/SNE/SNE_982230.jpg,SNE,SNE,barcelone,363,360,193.4011937557392,0.7435551370868518
../../data/main_dataset_2/SNE/SNE_906709.jpg,SNE,SNE,barcelone,363,360,193.86274359759207,0.7515116721943138
../../data/main_dataset_2/SNE/SNE_107393.jpg,SNE,SNE,barcelone,363,360,192.9573308846036,0.7430065649153448
../../data/main_dataset_2/SNE/SNE_671189.jpg,SNE,SNE,barcelone,363,360,205.99672737475768,0.8074148241595996
../../data/main_dataset_2/SNE/SNE_832031.jpg,SNE,SNE,barcelone,363,360,201.34665595347414,0.7865368316738388
../../data/main_dataset_2/SNE/SNE_619218.jpg,SNE,SNE,barcelone,363,360,202.40625701459035,0.7869299693068534
../../data/main_dataset_2/SNE/SNE_58748.jpg,SNE,SNE,barcelone,363,360,192.21205999387817,0.7396701047852259
../../data/main_dataset_2/SNE/SNE_707186.jpg,SNE,SNE,barcelone,363,360,189.88413427201306,0.729380259349286
../../data/main_dataset_2/SNE/SNE_160.jpg,SNE,SNE,barcelone,363,360,192.13916692174269,0.7385795878931922
../../data/main_dataset_2/SNE/SNE_87596.jpg,SNE,SNE,barcelone,363,360,194.3627359453117,0.7547824348085729
../../data/main_dataset_2/SNE/SNE_593008.jpg,SNE,SNE,barcelone,363,360,194.32373737373737,0.7552622111969367
../../data/main_dataset_2/SNE/SNE_868570.jpg,SNE,SNE,barcelone,363,360,197.0586470768289,0.7677766222984449
../../data/main_dataset_2/SNE/SNE_118471.jpg,SNE,SNE,barcelone,363,360,201.09015661667178,0.7807844600040813
../../data/main_dataset_2/SNE/SNE_286987.jpg,SNE,SNE,barcelone,363,360,196.03066268748086,0.7618028231332937
../../data/main_dataset_2/SNE/SNE_10429.jpg,SNE,SNE,barcelone,363,360,199.1973727170697,0.771027068513417
../../data/main_dataset_2/SNE/SNE_285625.jpg,SNE,SNE,barcelone,363,360,195.32856341189674,0.7572598047258084
../../data/main_dataset_2/SNE/SNE_317122.jpg,SNE,SNE,barcelone,363,360,201.20653249668402,0.7841674863069195
../../data/main_dataset_2/SNE/SNE_173730.jpg,SNE,SNE,barcelone,363,360,193.15785889194981,0.7437740876621232
../../data/main_dataset_2/SNE/SNE_569771.jpg,SNE,SNE,barcelone,363,360,191.22894857667586,0.7381379222528313
../../data/main_dataset_2/SNE/SNE_464918.jpg,SNE,SNE,barcelone,363,360,190.00469084787267,0.7288448468133502
../../data/main_dataset_2/SNE/SNE_119358.jpg,SNE,SNE,barcelone,363,360,196.51687582899703,0.7612206921772688
../../data/main_dataset_2/SNE/SNE_130422.jpg,SNE,SNE,barcelone,363,360,189.4789995918784,0.7290593390020226
../../data/main_dataset_2/SNE/SNE_332943.jpg,SNE,SNE,barcelone,363,360,199.64224313845526,0.7748018166663666
../../data/main_dataset_2/SNE/SNE_272527.jpg,SNE,SNE,barcelone,363,360,200.43584838281808,0.7819815334899799
../../data/main_dataset_2/SNE/SNE_526872.jpg,SNE,SNE,barcelone,363,360,196.867862973166,0.7616985309062102
../../data/main_dataset_2/SNE/SNE_753880.jpg,SNE,SNE,barcelone,363,360,203.53188195082134,0.7960738738334024
../../data/main_dataset_2/SNE/SNE_778015.jpg,SNE,SNE,barcelone,363,360,199.19968880726458,0.7735455133089658
../../data/main_dataset_2/SNE/SNE_196369.jpg,SNE,SNE,barcelone,363,360,192.88381287623713,0.7491599390758447
../../data/main_dataset_2/SNE/SNE_972820.jpg,SNE,SNE,barcelone,363,360,178.77411998775636,0.6827333873644346
../../data/main_dataset_2/SNE/SNE_434790.jpg,SNE,SNE,barcelone,363,360,196.41523824099582,0.7582487115150315
../../data/main_dataset_2/SNE/SNE_905412.jpg,SNE,SNE,barcelone,363,360,201.60219110294867,0.7848798052629685
../../data/main_dataset_2/SNE/SNE_78175.jpg,SNE,SNE,barcelone,363,360,195.65879502091624,0.757503207694893
../../data/main_dataset_2/SNE/SNE_650929.jpg,SNE,SNE,barcelone,363,360,190.68162432404856,0.7323644197290795
../../data/main_dataset_2/SNE/SNE_783589.jpg,SNE,SNE,barcelone,363,360,194.20846342209978,0.7516920838779957
../../data/main_dataset_2/SNE/SNE_273267.jpg,SNE,SNE,barcelone,363,360,198.23245842260994,0.7678068427021254
../../data/main_dataset_2/SNE/SNE_147463.jpg,SNE,SNE,barcelone,363,360,199.74530915212733,0.778988601178151
../../data/main_dataset_2/SNE/SNE_54012.jpg,SNE,SNE,barcelone,363,360,195.88507550249975,0.7609607577288032
../../data/main_dataset_2/SNE/SNE_970608.jpg,SNE,SNE,barcelone,363,360,200.6617079889807,0.7819838942724933
../../data/main_dataset_2/SNE/SNE_927585.jpg,SNE,SNE,barcelone,363,360,201.09093204775024,0.7854400239771453
../../data/main_dataset_2/SNE/SNE_959482.jpg,SNE,SNE,barcelone,363,360,195.220806550352,0.754143309872342
../../data/main_dataset_2/SNE/SNE_303322.jpg,SNE,SNE,barcelone,363,360,201.30091062136518,0.785794661295066
../../data/main_dataset_2/SNE/SNE_392106.jpg,SNE,SNE,barcelone,363,360,192.02472451790635,0.7417880953594171
../../data/main_dataset_2/SNE/SNE_700139.jpg,SNE,SNE,barcelone,363,360,198.7043286399347,0.7727291470648252
../../data/main_dataset_2/SNE/SNE_315646.jpg,SNE,SNE,barcelone,363,360,195.68202479338842,0.759784825476992
../../data/main_dataset_2/SNE/SNE_700357.jpg,SNE,SNE,barcelone,363,360,202.11089429650036,0.7846930383544297
../../data/main_dataset_2/SNE/SNE_158302.jpg,SNE,SNE,barcelone,363,360,191.09703091521274,0.7363622566304759
../../data/main_dataset_2/SNE/SNE_277157.jpg,SNE,SNE,barcelone,363,360,195.2656310580553,0.7584513101694305
../../data/main_dataset_2/SNE/SNE_119786.jpg,SNE,SNE,barcelone,363,360,172.89611264156719,0.6498550027098076
../../data/main_dataset_2/SNE/SNE_115938.jpg,SNE,SNE,barcelone,363,360,203.28025456586062,0.7942685576381763
../../data/main_dataset_2/SNE/SNE_952830.jpg,SNE,SNE,barcelone,363,360,185.19210539740843,0.710076046435838
../../data/main_dataset_2/SNE/SNE_98855.jpg,SNE,SNE,barcelone,363,360,199.50425976941128,0.7748833040025926
../../data/main_dataset_2/SNE/SNE_139869.jpg,SNE,SNE,barcelone,363,360,199.45359147025815,0.7758923583397854
../../data/main_dataset_2/SNE/SNE_161813.jpg,SNE,SNE,barcelone,363,360,195.13579736761554,0.7549559285577101
../../data/main_dataset_2/SNE/SNE_211341.jpg,SNE,SNE,barcelone,363,360,196.93363432302826,0.761397715557236
../../data/main_dataset_2/SNE/SNE_199596.jpg,SNE,SNE,barcelone,363,360,200.61333792470157,0.7796963743915687
../../data/main_dataset_2/SNE/SNE_517466.jpg,SNE,SNE,barcelone,363,360,191.69193194571983,0.736082710020586
../../data/main_dataset_2/SNE/SNE_350176.jpg,SNE,SNE,barcelone,363,360,198.2355142332415,0.7668402858381798
../../data/main_dataset_2/SNE/SNE_184155.jpg,SNE,SNE,barcelone,363,360,203.4925058667483,0.7966101038879587
../../data/main_dataset_2/SNE/SNE_613420.jpg,SNE,SNE,barcelone,363,360,195.64813539434752,0.757227108902453
../../data/main_dataset_2/SNE/SNE_350843.jpg,SNE,SNE,barcelone,363,360,201.29006734006734,0.7830910268309955
../../data/main_dataset_2/SNE/SNE_99509.jpg,SNE,SNE,barcelone,363,360,200.30978726660544,0.7812082940306212
../../data/main_dataset_2/SNE/SNE_386488.jpg,SNE,SNE,barcelone,363,360,180.47353331292726,0.6896518785958216
../../data/main_dataset_2/SNE/SNE_141017.jpg,SNE,SNE,barcelone,363,360,190.39727068666463,0.7359413780406562
../../data/main_dataset_2/SNE/SNE_471764.jpg,SNE,SNE,barcelone,363,360,195.26265432098765,0.7525783725580222
../../data/main_dataset_2/SNE/SNE_702411.jpg,SNE,SNE,barcelone,363,360,187.4570324456688,0.7154864476103878
../../data/main_dataset_2/SNE/SNE_158196.jpg,SNE,SNE,barcelone,363,360,198.54983930211202,0.7722979795729127
../../data/main_dataset_2/SNE/SNE_601004.jpg,SNE,SNE,barcelone,363,360,198.9788771553923,0.7742486860374391
../../data/main_dataset_2/SNE/SNE_189979.jpg,SNE,SNE,barcelone,363,360,183.89570451994695,0.6975785224736972
../../data/main_dataset_2/SNE/SNE_813985.jpg,SNE,SNE,barcelone,363,360,198.89969135802468,0.7722747954380405
../../data/main_dataset_2/SNE/SNE_273364.jpg,SNE,SNE,barcelone,363,360,199.70375726966637,0.7748264161520134
../../data/main_dataset_2/SNE/SNE_941605.jpg,SNE,SNE,barcelone,363,360,196.98983522089583,0.7631462202656392
../../data/main_dataset_2/SNE/SNE_424615.jpg,SNE,SNE,barcelone,363,360,197.1977298234874,0.7629350732128174
../../data/main_dataset_2/SNE/SNE_943629.jpg,SNE,SNE,barcelone,363,360,196.25030354045506,0.7598898810985675
../../data/main_dataset_2/SNE/SNE_390859.jpg,SNE,SNE,barcelone,363,360,203.1059254157739,0.7940230348553869
../../data/main_dataset_2/SNE/SNE_749061.jpg,SNE,SNE,barcelone,363,360,198.21090449954087,0.7667815137290913
../../data/main_dataset_2/SNE/SNE_214698.jpg,SNE,SNE,barcelone,363,360,196.18716202428323,0.7593883351878861
../../data/main_dataset_2/SNE/SNE_73239.jpg,SNE,SNE,barcelone,363,360,193.69039128660341,0.7477510101670298
../../data/main_dataset_2/SNE/SNE_465051.jpg,SNE,SNE,barcelone,363,360,192.7120344862769,0.7439016900676402
../../data/main_dataset_2/SNE/SNE_992452.jpg,SNE,SNE,barcelone,363,360,199.02555096418732,0.7735640200879862
../../data/main_dataset_2/SNE/SNE_97259.jpg,SNE,SNE,barcelone,363,360,194.1676104479135,0.7498179157859041
../../data/main_dataset_2/SNE/SNE_878359.jpg,SNE,SNE,barcelone,363,360,197.53310121416183,0.7680905295588084
../../data/main_dataset_2/SNE/SNE_908590.jpg,SNE,SNE,barcelone,363,360,188.12031935516785,0.7214761304758817
../../data/main_dataset_2/SNE/SNE_440901.jpg,SNE,SNE,barcelone,363,360,199.19267676767677,0.774346591215182
../../data/main_dataset_2/SNE/SNE_314380.jpg,SNE,SNE,barcelone,363,360,193.60282369146006,0.7459043987768356
../../data/main_dataset_2/SNE/SNE_422423.jpg,SNE,SNE,barcelone,363,360,190.23585858585858,0.7317576984461369
