img_path,cell_type,label,label_2,label_3,height,width,mean_brightness,mean_luminance
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_56427.jpg,monocyte,MO,MO,MO,363,360,201.99133761861034,0.788002962512829
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_544030.jpg,monocyte,MO,MO,MO,363,360,197.31773288439956,0.7675185124237021
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_245125.jpg,monocyte,MO,MO,MO,363,360,190.82691817161515,0.7311502428563712
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_140886.jpg,monocyte,MO,MO,MO,363,360,183.76317977757373,0.6978994881734757
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_372222.jpg,monocyte,MO,MO,MO,363,360,190.95917253341497,0.7335932589141564
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_210928.jpg,monocyte,MO,MO,MO,363,360,194.07588256300377,0.7499131315381985
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_719729.jpg,monocyte,MO,MO,MO,363,360,192.74056728905214,0.7406436750721715
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_348475.jpg,monocyte,MO,MO,MO,363,360,191.31484797469645,0.7376819107233956
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_345587.jpg,monocyte,MO,MO,MO,363,360,193.22013059891847,0.7453646961564547
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_919860.jpg,monocyte,MO,MO,MO,363,360,194.02906591164168,0.7511785403680296
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_649556.jpg,monocyte,MO,MO,MO,363,360,187.68615957555352,0.7179214354477634
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_974342.jpg,monocyte,MO,MO,MO,363,360,200.78768237934904,0.7794848317968756
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_142730.jpg,monocyte,MO,MO,MO,363,360,199.84870931537597,0.777113526906018
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_645730.jpg,monocyte,MO,MO,MO,363,360,190.3995663707785,0.7323878870343362
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_617263.jpg,monocyte,MO,MO,MO,363,360,193.03565452504847,0.7425060347413528
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_846704.jpg,monocyte,MO,MO,MO,363,360,192.3968472604836,0.7427647094114046
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_758331.jpg,monocyte,MO,MO,MO,363,360,198.51949545964698,0.7683909321707869
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_421188.jpg,monocyte,MO,MO,MO,363,360,195.47909397000305,0.7514009598210266
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_832660.jpg,monocyte,MO,MO,MO,363,360,190.78947301295787,0.7329496471518515
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_148895.jpg,monocyte,MO,MO,MO,363,360,194.83053004795428,0.7546836464736492
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_799430.jpg,monocyte,MO,MO,MO,363,360,192.5482782369146,0.7396440404190449
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_299307.jpg,monocyte,MO,MO,MO,363,360,196.0567646158555,0.7576633387019333
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_905033.jpg,monocyte,MO,MO,MO,363,360,181.8069839812264,0.6937702208838233
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_122086.jpg,monocyte,MO,MO,MO,363,360,196.85432608917458,0.7603882362634065
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_60562.jpg,monocyte,MO,MO,MO,363,360,187.0670186715641,0.7143467033856089
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_23775.jpg,monocyte,MO,MO,MO,363,360,198.29193449647994,0.7693826711950162
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_112202.jpg,monocyte,MO,MO,MO,363,360,190.73558820528518,0.7336831226285433
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_93573.jpg,monocyte,MO,MO,MO,363,360,191.4508187940006,0.7340097818109796
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_470658.jpg,monocyte,MO,MO,MO,363,360,198.28018059381697,0.7697842783839585
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_497117.jpg,monocyte,MO,MO,MO,363,360,194.2211815120906,0.7480282274377764
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_498472.jpg,monocyte,MO,MO,MO,363,360,191.32603305785125,0.7334573301493845
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_51728.jpg,monocyte,MO,MO,MO,363,360,203.2253571064177,0.7925482928572712
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_527472.jpg,monocyte,MO,MO,MO,363,360,186.2609555147434,0.711826290459557
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_70970.jpg,monocyte,MO,MO,MO,363,360,194.79586776859503,0.7542953278206906
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_873022.jpg,monocyte,MO,MO,MO,363,360,192.74083511886542,0.7415684957927464
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_373555.jpg,monocyte,MO,MO,MO,363,360,200.21631976328945,0.7779875969318856
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_194219.jpg,monocyte,MO,MO,MO,363,360,200.78406540148964,0.7834416999555868
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_770267.jpg,monocyte,MO,MO,MO,363,360,194.79099071523314,0.7499712799594279
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_3281.jpg,monocyte,MO,MO,MO,363,360,182.98775890215285,0.6943153590029829
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_196453.jpg,monocyte,MO,MO,MO,363,360,194.883226201408,0.7530959718786197
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_918998.jpg,monocyte,MO,MO,MO,363,360,188.04328895010713,0.7155673234543894
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_512083.jpg,monocyte,MO,MO,MO,369,366,203.16011126413633,0.7571364125199593
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_116840.jpg,monocyte,MO,MO,MO,363,360,199.4134578104275,0.770583569050577
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_860538.jpg,monocyte,MO,MO,MO,369,366,199.4962903727398,0.7458959395065504
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_238063.jpg,monocyte,MO,MO,MO,363,360,201.78845270890724,0.7857512835394947
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_429133.jpg,monocyte,MO,MO,MO,363,360,189.90189776553413,0.729792521573429
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_532846.jpg,monocyte,MO,MO,MO,363,360,198.99742883379247,0.7708034109004482
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_369094.jpg,monocyte,MO,MO,MO,363,360,201.4828410366289,0.7837135983032943
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_896245.jpg,monocyte,MO,MO,MO,363,360,196.2375420875421,0.7579434311264758
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_716662.jpg,monocyte,MO,MO,MO,363,360,195.4629782675237,0.7523241527815289
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_23768.jpg,monocyte,MO,MO,MO,363,360,193.00650953984288,0.7390214111195137
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_506372.jpg,monocyte,MO,MO,MO,363,360,190.9535123966942,0.734501652838546
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_269002.jpg,monocyte,MO,MO,MO,363,360,176.31237373737375,0.6681112963443105
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_116471.jpg,monocyte,MO,MO,MO,363,360,189.2432481379451,0.7272939171603139
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_775807.jpg,monocyte,MO,MO,MO,363,360,199.88308335884093,0.7739535685974421
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_979155.jpg,monocyte,MO,MO,MO,363,360,198.99355933068054,0.7722585970909331
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_416862.jpg,monocyte,MO,MO,MO,363,360,191.1349352106928,0.7335362942256792
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_189358.jpg,monocyte,MO,MO,MO,363,360,195.57221456994185,0.7560624387997622
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_475937.jpg,monocyte,MO,MO,MO,363,360,192.00208397102335,0.7431171886902297
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_901312.jpg,monocyte,MO,MO,MO,363,360,194.96775329048057,0.7502377052731715
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_873001.jpg,monocyte,MO,MO,MO,363,360,190.973729721457,0.7324956284712845
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_417623.jpg,monocyte,MO,MO,MO,369,366,201.19524535864667,0.7527102460976395
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_205404.jpg,monocyte,MO,MO,MO,363,360,187.97241863075197,0.7205955051975489
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_612867.jpg,monocyte,MO,MO,MO,363,360,184.65214774002652,0.7024234591818361
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_184578.jpg,monocyte,MO,MO,MO,363,360,195.69702836445262,0.757233097832154
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_116903.jpg,monocyte,MO,MO,MO,363,360,190.2541551882461,0.7286901261305868
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_1524.jpg,monocyte,MO,MO,MO,363,360,200.62883124171003,0.7815258248287991
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_853016.jpg,monocyte,MO,MO,MO,363,360,199.52652025303541,0.7734402377128384
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_447322.jpg,monocyte,MO,MO,MO,363,360,196.03269054178145,0.755365861328676
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_555398.jpg,monocyte,MO,MO,MO,363,360,194.64490868278747,0.753009071184213
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_497408.jpg,monocyte,MO,MO,MO,363,360,189.6868202224263,0.7284503736623513
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_452518.jpg,monocyte,MO,MO,MO,363,360,193.13276196306498,0.7408836634767161
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_238906.jpg,monocyte,MO,MO,MO,363,360,193.55838689929598,0.749044966822113
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_9059.jpg,monocyte,MO,MO,MO,363,360,186.01032802775228,0.7056404975452685
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_194646.jpg,monocyte,MO,MO,MO,363,360,195.07829303132334,0.7553485464958558
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_543694.jpg,monocyte,MO,MO,MO,363,360,194.39195490256097,0.7514997301715912
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_913613.jpg,monocyte,MO,MO,MO,363,360,190.51154729109274,0.7280373101184152
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_769640.jpg,monocyte,MO,MO,MO,363,360,193.9952096724824,0.7485847574107084
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_751315.jpg,monocyte,MO,MO,MO,363,360,195.14417406387102,0.750061477295234
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_198867.jpg,monocyte,MO,MO,MO,363,360,190.19792878277727,0.728812629614625
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_80450.jpg,monocyte,MO,MO,MO,363,360,197.30854504642383,0.7616174875612931
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_652824.jpg,monocyte,MO,MO,MO,363,360,192.5596750331599,0.7383860762527232
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_452917.jpg,monocyte,MO,MO,MO,363,360,189.62418630751964,0.7260214642983609
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_770728.jpg,monocyte,MO,MO,MO,363,360,199.1170926436078,0.7690811094816254
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_153038.jpg,monocyte,MO,MO,MO,363,360,191.70008417508419,0.7368355653654789
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_321788.jpg,monocyte,MO,MO,MO,363,360,189.72929292929294,0.7281979255958276
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_71697.jpg,monocyte,MO,MO,MO,363,360,201.96450362207938,0.7858621794114645
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_214087.jpg,monocyte,MO,MO,MO,363,360,195.9774232221202,0.7587589946253983
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_595972.jpg,monocyte,MO,MO,MO,363,360,190.75855014794408,0.7312397749389318
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_200691.jpg,monocyte,MO,MO,MO,363,360,189.5604453627181,0.7281336498016409
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_487630.jpg,monocyte,MO,MO,MO,363,360,200.92302571166206,0.7807990120485904
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_264354.jpg,monocyte,MO,MO,MO,363,360,195.54699520457098,0.7575011097577078
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_368329.jpg,monocyte,MO,MO,MO,363,360,196.01333027242117,0.7538017405996986
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_103756.jpg,monocyte,MO,MO,MO,363,360,197.9306193245587,0.7683435369710173
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_10819.jpg,monocyte,MO,MO,MO,363,360,195.22492602795634,0.7539369308864041
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_187065.jpg,monocyte,MO,MO,MO,363,360,197.64160544842363,0.7647177477118182
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_672954.jpg,monocyte,MO,MO,MO,369,366,199.78836860317602,0.7452026129127144
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_335605.jpg,monocyte,MO,MO,MO,363,360,185.2002601775329,0.7049000260357586
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_601397.jpg,monocyte,MO,MO,MO,363,360,204.44896439138864,0.8013056234747956
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_679959.jpg,monocyte,MO,MO,MO,363,360,190.12047495153556,0.7277183050048914
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_197366.jpg,monocyte,MO,MO,MO,363,360,184.6369681665136,0.7038507163644767
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_689589.jpg,monocyte,MO,MO,MO,363,360,198.40999897969596,0.764511917979558
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_596170.jpg,monocyte,MO,MO,MO,363,360,198.3909958167534,0.768218270758686
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_356161.jpg,monocyte,MO,MO,MO,363,360,193.6139960208142,0.749330313074296
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_894080.jpg,monocyte,MO,MO,MO,363,360,196.61760789715336,0.7614222645798449
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_578642.jpg,monocyte,MO,MO,MO,363,360,188.2369860218345,0.7196593859630173
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_705572.jpg,monocyte,MO,MO,MO,363,360,194.45332364044486,0.7457972978867704
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_913449.jpg,monocyte,MO,MO,MO,363,360,190.5341470258137,0.7289052384060449
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_462964.jpg,monocyte,MO,MO,MO,363,360,188.7878685848383,0.7270854679354449
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_634829.jpg,monocyte,MO,MO,MO,363,360,198.7474619936741,0.7705288434793568
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_26771.jpg,monocyte,MO,MO,MO,363,360,199.58621314151617,0.7741132262554241
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_181661.jpg,monocyte,MO,MO,MO,363,360,189.74096010611163,0.7241461521993553
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_707140.jpg,monocyte,MO,MO,MO,363,360,198.7135930007142,0.7707504702851451
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_656715.jpg,monocyte,MO,MO,MO,363,360,193.25396388123661,0.7428390848622889
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_489227.jpg,monocyte,MO,MO,MO,363,360,200.8086955412713,0.782804424392469
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_508461.jpg,monocyte,MO,MO,MO,363,360,182.60078308335883,0.6910148158981376
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_196497.jpg,monocyte,MO,MO,MO,363,360,191.19682940516273,0.7330983378736864
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_392030.jpg,monocyte,MO,MO,MO,363,360,198.94004693398634,0.7693951604338093
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_739043.jpg,monocyte,MO,MO,MO,363,360,193.00635139271503,0.7438869071943439
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_271560.jpg,monocyte,MO,MO,MO,363,360,202.20160442811957,0.7840854404532549
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_14626.jpg,monocyte,MO,MO,MO,363,360,198.6681996735027,0.7742218577756169
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_183302.jpg,monocyte,MO,MO,MO,363,360,193.24256708499132,0.7440773092121451
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_637800.jpg,monocyte,MO,MO,MO,363,360,194.08356290174473,0.7471666565026378
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_784579.jpg,monocyte,MO,MO,MO,363,360,194.18097643097644,0.747546573032764
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_258162.jpg,monocyte,MO,MO,MO,363,360,193.0580986634017,0.7419983589849776
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_437529.jpg,monocyte,MO,MO,MO,363,360,192.61601622283442,0.7388996240419647
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_502212.jpg,monocyte,MO,MO,MO,363,360,193.26175900418323,0.7432350386485171
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_466514.jpg,monocyte,MO,MO,MO,363,360,196.1923706764616,0.7597316672908526
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_557047.jpg,monocyte,MO,MO,MO,363,360,193.69872206917663,0.7492819168812305
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_612179.jpg,monocyte,MO,MO,MO,363,360,195.0585118865422,0.7538862076708859
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_745328.jpg,monocyte,MO,MO,MO,363,360,197.96114427099275,0.7650954606822834
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_133442.jpg,monocyte,MO,MO,MO,363,360,194.95819814304662,0.7550705831457774
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_683356.jpg,monocyte,MO,MO,MO,369,366,201.9110874168851,0.7553135693841563
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_640601.jpg,monocyte,MO,MO,MO,363,360,196.02203346597287,0.7594540984083256
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_257939.jpg,monocyte,MO,MO,MO,363,360,194.04123303744515,0.7456223653018599
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_762364.jpg,monocyte,MO,MO,MO,363,360,192.9512983369044,0.743900604809233
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_157821.jpg,monocyte,MO,MO,MO,363,360,197.64291398836855,0.7647089773582528
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_542415.jpg,monocyte,MO,MO,MO,363,360,191.59235027038056,0.7355570673520709
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_125756.jpg,monocyte,MO,MO,MO,363,360,198.429596469748,0.770995264489818
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_586452.jpg,monocyte,MO,MO,MO,363,360,205.29405417814507,0.8036103921928737
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_283783.jpg,monocyte,MO,MO,MO,363,360,195.68223905723906,0.7544760316954453
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_567498.jpg,monocyte,MO,MO,MO,363,360,193.1998469543924,0.7442959573242828
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_944566.jpg,monocyte,MO,MO,MO,363,360,191.73426691153963,0.7360381606288674
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_423983.jpg,monocyte,MO,MO,MO,363,360,189.24472247729824,0.7244751888252702
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_330502.jpg,monocyte,MO,MO,MO,363,360,198.26051933476177,0.7690631349412125
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_162441.jpg,monocyte,MO,MO,MO,363,360,192.45712172227323,0.7369835903779329
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_353833.jpg,monocyte,MO,MO,MO,363,360,194.78088460361187,0.7533640049304693
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_617871.jpg,monocyte,MO,MO,MO,363,360,194.0391210080604,0.7497248377896613
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_120291.jpg,monocyte,MO,MO,MO,363,360,198.93277981838588,0.7734012751009802
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_939410.jpg,monocyte,MO,MO,MO,369,366,203.50770309160288,0.770892810588183
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_675510.jpg,monocyte,MO,MO,MO,363,360,188.77227323742474,0.7229552267205629
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_970300.jpg,monocyte,MO,MO,MO,363,360,197.93116263646567,0.7657782933584208
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_546759.jpg,monocyte,MO,MO,MO,363,360,192.59990817263545,0.7385427158063104
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_551018.jpg,monocyte,MO,MO,MO,363,360,192.1550785634119,0.7435851524784385
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_168549.jpg,monocyte,MO,MO,MO,363,360,194.33841699826547,0.7466028452288782
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_551084.jpg,monocyte,MO,MO,MO,363,360,168.69632180389758,0.6275073229262321
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_457075.jpg,monocyte,MO,MO,MO,363,360,192.4605805530048,0.7389577052161544
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_740559.jpg,monocyte,MO,MO,MO,363,360,189.56413376186103,0.7228164458308576
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_805320.jpg,monocyte,MO,MO,MO,363,360,189.01873533312929,0.7217473682727451
../../data/PBC_dataset_normal_Barcelona/monocyte/MO_408033.jpg,monocyte,MO,MO,MO,363,360,189.4900443832262,0.7254511466807106
